etablissement_gestionnaire_siret;etablissement_gestionnaire_adresse;etablissement_gestionnaire_code_postal;etablissement_gestionnaire_code_insee;etablissement_formateur_siret;etablissement_formateur_adresse;etablissement_formateur_code_postal;etablissement_formateur_code_insee;etablissement_lieu_formation_adresse;etablissement_lieu_formation_code_postal;etablissement_lieu_formation_code_insee;cfd;rncp_code;debut_sessions
77821052600019;;;;77821052600019;;;;9 AVENUE JEAN BERTIN;21000;21231;32033425;;2020
77821052600019;;;;77821052600019;;;;9 AVENUE JEAN BERTIN;21000;21231;32033425;;2021
77821052600019;;;;77821052600019;;;;9 AVENUE JEAN BERTIN;21000;21231;1022105;6981;2021
77821052600019;;;;77821052600019;;;;9 AVENUE JEAN BERTIN;21000;21231;32031212;34030;2020
77821052600019;;;;77821052600019;;;;9 AVENUE JEAN BERTIN;21000;21231;32031212;34030;2021
77821052600019;;;;77821052600019;;;;9 AVENUE JEAN BERTIN;21000;21231;32031213;34031;2020
77821052600019;;;;77821052600019;;;;9 AVENUE JEAN BERTIN;21000;21231;32031213;34031;2021
77821052600019;;;;77821052600019;;;;9 AVENUE JEAN BERTIN;21000;21231;32031408;31059;2020
77821052600019;;;;77821052600019;;;;9 AVENUE JEAN BERTIN;21000;21231;32031408;31059;2021
77821052600019;;;;77821052600019;;;;9 AVENUE JEAN BERTIN;21000;21231;32031409;32360;2020
77821052600019;;;;77821052600019;;;;9 AVENUE JEAN BERTIN;21000;21231;32031409;32360;2021
37932670500066;;;;37932670500033;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32020008;4617;2020
37932670500066;;;;37932670500033;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32020008;4617;2021
37932670500066;;;;37932670500033;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32022711;20807;2020
37932670500066;;;;37932670500033;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32022711;20807;2021
37932670500066;;;;37932670500033;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32032610;17108;2020
37932670500066;;;;37932670500033;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32032610;17108;2021
37932670500066;;;;37932670500033;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32032611;17108;2020
37932670500066;;;;37932670500033;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32032611;17108;2021
37932670500066;;;;37932670500033;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;40025007;3632;2020
37932670500066;;;;37932670500033;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;40025007;3632;2021
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;26031403;4875;2020
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;26031403;4875;2021
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;26E32601;15793;2020
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;26E32601;15793;2021
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32031211;4934;2020
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32031211;4934;2021
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32031212;34030;2020
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32031212;34030;2021
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32031213;34031;2021
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32031309;14922;2020
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32031309;14922;2021
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32031408;31059;2020
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32031408;31059;2021
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32031409;32360;2020
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32031409;32360;2021
39445451600029;;;;77838286100012;;;;9 AVENUE ROCKEFELLER BP 24;39100;39198;32033204;7570;2021
18210026300041;;;;18210026300041;;;;9 BOULEVARD SAINT EXUPERY;58000;58194;32031213;34031;2020
18210026300041;;;;18210026300041;;;;9 BOULEVARD SAINT EXUPERY;58000;58194;32031213;34031;2021
18210026300041;;;;18210026300041;;;;9 BOULEVARD SAINT EXUPERY;58000;58194;32032409;34029;2020
18210026300041;;;;18210026300041;;;;9 BOULEVARD SAINT EXUPERY;58000;58194;32032409;34029;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;1022701;730;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;1023202;744;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;1023304;738;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;32023412;18315;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;32023412;18315;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;45022709;32241;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;45022709;32241;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;45023216;31210;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;45023314;32238;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;45023314;32238;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;45023315;32235;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50022714;31334;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50022714;31334;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50022715;30951;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50022715;30951;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023217;888;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023217;888;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023218;889;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023218;889;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023319;887;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023323;894;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023324;30952;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023324;30952;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023325;873;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023439;466;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023439;466;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023441;472;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023441;472;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023442;473;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023442;473;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50025431;872;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50025431;872;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50025524;30328;2020
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50025524;30328;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023326;;2021
77864848500077;;;;77864848500051;;;;9 ROUTE DU BOIS DE SAPIN;71400;71014;50023327;;2021
18210026300041;;;;18210026300041;;;;9 RUE DU LYCEE;21110;21351;40025108;421;2020
18210026300041;;;;18210026300041;;;;9 RUE DU LYCEE;21110;21351;40025108;421;2021
18210026300041;;;;18210026300041;;;;9 RUE DU LYCEE;21110;21351;40122408;801;2020
18210026300041;;;;18210026300041;;;;9 RUE DU LYCEE;21110;21351;40122408;801;2021
18210026300041;;;;18210026300041;;;;9 RUE DU LYCEE;21110;21351;50022421;680;2020
18210026300041;;;;18210026300041;;;;9 RUE DU LYCEE;21110;21351;50022421;680;2021
18210026300041;;;;18210026300041;;;;9 RUE DU LYCEE;21110;21351;50022422;558;2020
18210026300041;;;;18210026300041;;;;9 RUE DU LYCEE;21110;21351;50022422;558;2021
84057837100022;;;;84057837100022;;;;90 ROUTE DE MACON;71300;71222;1033605;29025;2020
84057837100022;;;;84057837100022;;;;90 ROUTE DE MACON;71300;71222;50033610;5364;2020
84057837100022;;;;84057837100022;;;;90 ROUTE DE MACON;71300;71222;50033615;31041;2020
18250023100028;;;;19251002200010;;;;91-93 BOULEVARD LEON BLUM BP 979;25000;25056;32031409;32360;2021
18250023100028;;;;19251002200010;;;;91-93 BOULEVARD LEON BLUM BP 979;25000;25056;32032409;34029;2021
18250023100028;;;;19251002200010;;;;91-93 BOULEVARD LEON BLUM BP 979;25000;25056;32032610;17108;2020
18250023100028;;;;19251002200010;;;;91-93 BOULEVARD LEON BLUM BP 979;25000;25056;32032610;17108;2020
18250023100028;;;;19251002200010;;;;91-93 BOULEVARD LEON BLUM BP 979;25000;25056;32032610;17108;2021
18250023100028;;;;19251002200010;;;;91-93 BOULEVARD LEON BLUM BP 979;25000;25056;32032611;17108;2020
18250023100028;;;;19251002200010;;;;91-93 BOULEVARD LEON BLUM BP 979;25000;25056;32032611;17108;2021
18210026300041;;;;18210026300041;;;;95 ESPACE ALEXANDRE DUMAINE;71000;71270;40030001;14695;2020
18210026300041;;;;18210026300041;;;;95 ESPACE ALEXANDRE DUMAINE;71000;71270;40030001;14695;2021
19251263000042;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;45321403;14864;2020
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;32321013;15615;2020
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;32321013;15615;2020
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;32321013;15615;2021
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;32321013;15615;2021
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;32321401;17218;2020
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;32321401;17218;2021
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;40321114;31694;2020
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;40321114;31694;2021
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;40321203;13921;2020
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;40321203;13921;2021
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;40321405;31691;2020
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;40321405;31691;2021
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;40321407;34215;2020
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;40321407;34215;2021
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;45031206;4551;2020
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;45031206;4551;2021
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;45321201;1932;2020
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;45321201;1932;2021
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;45321403;34214;2021
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;46321404;2270;2020
19900246000038;;;;19900246000038;;;;95 RUE DE TURENNE;90300;90099;46321404;2270;2021
52757351300027;;;;52757351300027;;;;A DETERMINER;25000;25056;26X31009;27796;2020
52757351300027;;;;52757351300027;;;;A DETERMINER;25000;25056;32031212;34030;2020
77859925800036;;;;77859925800036;;;;A PRECISER;71230;71486;56J33502;32369;2020
47976309600035;;;;47976309600035;;;;Aile des Sciences de l'Ingénieur 9, AVENUE ALAIN SAVARY BP 47870;21000;21231;13511614;31803;2020
47976309600035;;;;47976309600035;;;;Aile des Sciences de l'Ingénieur 9, AVENUE ALAIN SAVARY BP 47870;21000;21231;13511614;31803;2021
18250023100028;;;;19390014900017;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;32025515;4497;2021
18250023100028;;;;19390014900017;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;32034301;1081;2020
18250023100028;;;;19390014900017;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;32034301;1081;2021
18250023100028;;;;19390014900017;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;40022004;14901;2020
18250023100028;;;;19390014900017;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;40022004;14901;2021
18250023100028;;;;19390014900017;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;40025007;3632;2020
18250023100028;;;;19390014900017;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;40025007;3632;2021
18250023100028;;;;19390014900017;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;40025510;25353;2020
18250023100028;;;;19390014900017;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;40025510;25353;2021
37932670500066;;;;37932670500033;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;32020009;2831;2020
37932670500066;;;;37932670500033;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;32020009;2831;2021
37932670500066;;;;37932670500033;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;32020111;12808;2020
37932670500066;;;;37932670500033;;;;AVENUE CHARLES LAURENT THOUVEREY BP 08;39100;39198;32020111;12808;2021
81312598600022;;;;81312598600022;;;;BATIMENT ECOPOLE 4 RUE CAMILLE FLAMMARION;25000;25056;50023119;;2020
81312598600022;;;;81312598600022;;;;BATIMENT ECOPOLE 4 RUE CAMILLE FLAMMARION;25000;25056;50023119;;2021
81312598600022;;;;81312598600022;;;;BATIMENT ECOPOLE 4 RUE CAMILLE FLAMMARION;25000;25056;40023102;4420;2020
81312598600022;;;;81312598600022;;;;BATIMENT ECOPOLE 4 RUE CAMILLE FLAMMARION;25000;25056;40023102;4420;2021
81312598600022;;;;81312598600022;;;;BATIMENT ECOPOLE 4 RUE CAMILLE FLAMMARION;25000;25056;50023115;1151;2020
81312598600022;;;;81312598600022;;;;BATIMENT ECOPOLE 4 RUE CAMILLE FLAMMARION;25000;25056;50023115;1151;2021
18210026300041;;;;18210026300041;;;;BOULEVARD SAINT-SATURNIN;58210;58304;40125402;24642;2020
18210026300041;;;;18210026300041;;;;BOULEVARD SAINT-SATURNIN;58210;58304;40125402;24642;2021
19580050300037;;;;19580050300037;;;;BOULEVARD SAINT-SATURNIN;58210;58304;50023440;471;2020
50876465100024;;;;19211237300589;;;;CAMPUS D'AUXERRE ROUTE DES PLAINES DE L'YONNE;89000;89024;35032608;20649;2020
81312598600022;;;;81312598600022;;;;CAMPUS D'AUXERRE ROUTE DES PLAINES DE L'YONNE;89000;89024;35023001;20701;2020
42412236400039;;;;42412236400039;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;25022159;30074;2020
42412236400039;;;;42412236400039;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;25022159;30074;2021
42412236400039;;;;42412236400039;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;35011807;20700;2020
42412236400039;;;;42412236400039;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;35011807;20700;2021
47976309600035;;;;47976309600035;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;25022025;30125;2020
47976309600035;;;;47976309600035;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;25022025;30125;2021
50876465100024;;;;19211237300589;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;25011202;30047;2020
50876465100024;;;;19211237300589;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;25021419;29733;2020
50876465100024;;;;19211237300589;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;25031099;30086;2020
50876465100024;;;;19211237300589;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;25031548;29806;2020
50876465100024;;;;19211237300589;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;2503263H;29973;2020
50876465100024;;;;19211237300589;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;25033129;30114;2020
50876465100024;;;;19211237300589;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;25034208;29986;2020
50876465100024;;;;19211237300589;;;;CAMPUS DE DIJON 7 BOULEVARD DOCTEUR PETITJEAN;21000;21231;35032002;20646;2020
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;32321014;24440;2020
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;32321014;24440;2021
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;40321001;13869;2020
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;40321001;13869;2021
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;40321004;29267;2020
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;40321004;29267;2021
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;40321405;31691;2020
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;40321405;31691;2021
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;45321007;29257;2020
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;45321007;29257;2021
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;46321213;2281;2020
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;46321213;2281;2021
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;50321130;25306;2020
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;50321130;25306;2021
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;50321314;25091;2020
19711068700062;;;;19711068700062;;;;CHAZEY;71130;71230;50321314;25091;2021
19711068700062;;;;19711068700062;;;;CHEMIN D'OUZE;71120;71106;46321223;34736;2020
19711068700062;;;;19711068700062;;;;CHEMIN D'OUZE;71120;71106;46321223;34736;2021
19710012600048;;;;19710012600048;;;;CITE SCOLAIRE NIEPCE/BALLEURE 141 AVENUE BOUCICAUT BP 90023;71100;71076;40025214;19117;2020
19710012600048;;;;19710012600048;;;;CITE SCOLAIRE NIEPCE/BALLEURE 141 AVENUE BOUCICAUT BP 90023;71100;71076;32031103;;2020
18250023100028;;;;19390056000015;;;;CITE SCOLAIRE PRE SAINT SAUVEUR - RUE BP 19;39200;39478;32031409;32360;2020
18250023100028;;;;19390056000015;;;;CITE SCOLAIRE PRE SAINT SAUVEUR - RUE BP 19;39200;39478;32031409;32360;2021
18250023100028;;;;19390056000015;;;;CITE SCOLAIRE PRE SAINT SAUVEUR - RUE BP 19;39200;39478;40025510;25353;2020
18250023100028;;;;19390056000015;;;;CITE SCOLAIRE PRE SAINT SAUVEUR - RUE BP 19;39200;39478;40025510;25353;2021
18250023100028;;;;19390056000015;;;;CITE SCOLAIRE PRE SAINT SAUVEUR - RUE BP 19;39200;39478;40030001;14695;2020
18250023100028;;;;19390056000015;;;;CITE SCOLAIRE PRE SAINT SAUVEUR - RUE BP 19;39200;39478;40030001;14695;2021
18250023100028;;;;19390056000015;;;;CITE SCOLAIRE PRE SAINT SAUVEUR - RUE BP 19;39200;39478;40031202;759;2020
18250023100028;;;;19390056000015;;;;CITE SCOLAIRE PRE SAINT SAUVEUR - RUE BP 19;39200;39478;40031213;32208;2021
18710003700097;;;;18710003700097;;;;EEF - PLACE GENEVES - MACON 1 AVENUE DE VERDUN BP 60190;71100;71076;26C3120J;29535;2020
35250115900011;;;;35250115900011;;;;ENSEMBLE SCOLAIRE LA SALLE 22 AVENUE DE CHAROLLES;71600;71342;32020009;2831;2021
35250115900011;;;;53783453300011;;;;ENSEMBLE SCOLAIRE LA SALLE 22 AVENUE DE CHAROLLES;71600;71342;32020009;2831;2020
19711068700062;;;;0;"EPL DE FONTAINES
10 QUARTIER LA PLATIERE";71150;71202;EPL DE FONTAINES 10 QUARTIER LA PLATIERE;71150;71202;40321004;29267;2020
19711068700062;;;;0;"EPL DE FONTAINES
10 QUARTIER LA PLATIERE";71150;71202;EPL DE FONTAINES 10 QUARTIER LA PLATIERE;71150;71202;40321004;29267;2021
19711068700062;;;;19711068700062;;;;EPL DE FONTAINES 10 QUARTIER LA PLATIERE;71150;71202;32321113;15611;2020
19711068700062;;;;19711068700062;;;;EPL DE FONTAINES 10 QUARTIER LA PLATIERE;71150;71202;32321113;15611;2021
19711068700062;;;;19711068700062;;;;EPL DE FONTAINES 10 QUARTIER LA PLATIERE;71150;71202;32321205;15612;2020
19711068700062;;;;19711068700062;;;;EPL DE FONTAINES 10 QUARTIER LA PLATIERE;71150;71202;32321205;15612;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;1022107;701;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;1022107;701;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;1022110;6895;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;1022110;6895;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;1033605;29025;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;1033605;29025;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;32020008;4617;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;32020008;4617;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;40025214;19117;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;40025214;19117;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;40025408;5859;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;40025408;5859;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;40031213;32208;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;40031213;32208;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;45022108;13856;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;45022108;13856;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;45022109;23592;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;45022109;23592;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;45033407;23588;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;45033407;23588;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;45033607;2033;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;45033607;2033;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;45033608;12281;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;45033608;12281;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50022130;538;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50022130;538;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50022135;6993;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50022135;6993;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50022136;5226;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50022136;5226;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50022137;18704;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50022137;18704;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50022139;26650;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50022139;26650;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50025218;19118;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50025218;19118;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50025433;4933;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50025433;4933;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50025434;4935;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50025434;4935;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50031215;541;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50031215;541;2021
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50031216;1179;2020
13002607300135;;;;13002607300135;;;;ESPACE DE LA MOTTE 5 RUE DU TALEROT;70000;70550;50031216;1179;2021
